INFO:root:Loading Jacquard Dataset...
INFO:root:Done
INFO:root:Loading Network...
INFO:root:Done
INFO:root:Beginning Epoch 00
INFO:root:Epoch: 0, Batch: 10, Loss: 0.2510
INFO:root:Epoch: 0, Batch: 20, Loss: 0.0853
INFO:root:Epoch: 0, Batch: 30, Loss: 0.0658
INFO:root:Epoch: 0, Batch: 40, Loss: 0.0510
INFO:root:Epoch: 0, Batch: 50, Loss: 0.0614
INFO:root:Epoch: 0, Batch: 60, Loss: 0.0473
INFO:root:Epoch: 0, Batch: 70, Loss: 0.0501
INFO:root:Epoch: 0, Batch: 80, Loss: 0.0420
INFO:root:Epoch: 0, Batch: 90, Loss: 0.0622
INFO:root:Epoch: 0, Batch: 100, Loss: 0.0513
INFO:root:Epoch: 0, Batch: 110, Loss: 0.0534
INFO:root:Epoch: 0, Batch: 120, Loss: 0.0487
INFO:root:Epoch: 0, Batch: 130, Loss: 0.0546
INFO:root:Epoch: 0, Batch: 140, Loss: 0.0577
INFO:root:Epoch: 0, Batch: 150, Loss: 0.0481
INFO:root:Epoch: 0, Batch: 160, Loss: 0.0544
INFO:root:Epoch: 0, Batch: 170, Loss: 0.0389
INFO:root:Epoch: 0, Batch: 180, Loss: 0.0371
INFO:root:Epoch: 0, Batch: 190, Loss: 0.0428
INFO:root:Epoch: 0, Batch: 200, Loss: 0.0440
INFO:root:Epoch: 0, Batch: 210, Loss: 0.0552
INFO:root:Epoch: 0, Batch: 220, Loss: 0.0429
INFO:root:Epoch: 0, Batch: 230, Loss: 0.0264
INFO:root:Epoch: 0, Batch: 240, Loss: 0.0418
INFO:root:Epoch: 0, Batch: 250, Loss: 0.0493
INFO:root:Epoch: 0, Batch: 260, Loss: 0.0418
INFO:root:Epoch: 0, Batch: 270, Loss: 0.0625
INFO:root:Epoch: 0, Batch: 280, Loss: 0.0595
INFO:root:Epoch: 0, Batch: 290, Loss: 0.0562
INFO:root:Epoch: 0, Batch: 300, Loss: 0.0563
INFO:root:Epoch: 0, Batch: 310, Loss: 0.0478
INFO:root:Epoch: 0, Batch: 320, Loss: 0.0465
INFO:root:Epoch: 0, Batch: 330, Loss: 0.0586
INFO:root:Epoch: 0, Batch: 340, Loss: 0.0706
INFO:root:Epoch: 0, Batch: 350, Loss: 0.0551
INFO:root:Epoch: 0, Batch: 360, Loss: 0.0379
INFO:root:Epoch: 0, Batch: 370, Loss: 0.0511
INFO:root:Epoch: 0, Batch: 380, Loss: 0.0877
INFO:root:Epoch: 0, Batch: 390, Loss: 0.0598
INFO:root:Epoch: 0, Batch: 400, Loss: 0.0423
INFO:root:Epoch: 0, Batch: 410, Loss: 0.0517
INFO:root:Epoch: 0, Batch: 420, Loss: 0.0516
INFO:root:Epoch: 0, Batch: 430, Loss: 0.0462
INFO:root:Epoch: 0, Batch: 440, Loss: 0.0464
INFO:root:Epoch: 0, Batch: 450, Loss: 0.0719
INFO:root:Epoch: 0, Batch: 460, Loss: 0.0356
INFO:root:Epoch: 0, Batch: 470, Loss: 0.0610
INFO:root:Epoch: 0, Batch: 480, Loss: 0.0400
INFO:root:Epoch: 0, Batch: 490, Loss: 0.0562
INFO:root:Validating...
INFO:root:0/31 = 0.000000
INFO:root:Beginning Epoch 01
